index	label	text
1167	2	"早晨，小山羊和小灰兔一起做操，小灰兔对小山羊说：“我们一块儿到森林里去采蘑菇，好吗？”小山羊高兴地说：“好啊，快走吧！”小灰兔说：“我回家拿篮子，你在家等我。”
小山羊在家里等啊等啊，等了很久也不见小灰兔来。直到快吃午饭了，小灰兔才来。他对小山羊说：“刚才在路上遇见了小刺猬，我们聊了一会儿，耽误了一点儿时间，咱们吃了午饭再去吧。”说完就走了。
小山羊吃了午饭又在家里等。等啊等啊，直到太阳快下山了，小灰兔才来。他抱歉地对小山羊说：“刚才我顺路去看望了小花狗，我们一起玩了一会儿，所以来晚了。时间不早了，我们明天再去采蘑菇吧。你等着，我一定来！”
明天早晨还要不要等小灰兔呢？小山羊心里犹豫起来。5
"
659	3	"从北方到南方的两座大城市之间，人们打算修建一条公路。这条公路将会宽阔、平坦又漂亮。
开始筑路了。一天，工人们来到田野上，那里长着一片不大的灌木林。工程师批示未来的路要铺在哪里，工人们就往土里埋进排水管。
突然，工人们停下来，把排水管放在地上。在这条路应该延伸过去的地方，挺立着一棵高高的橡树。它是那么粗壮、结实、挺拔，就像草原的哨兵一样。
工程师向工人们走来，他什么话也没对工人们说。工人们也沉默不语。工程师长久地看着筑路计划，然后把目光转向橡树，叹了口气。工人们也沉重地叹着气。
“计划是不可以修改的。”工程师说。
“橡树也不可以砍。”工人们说。
工程师拿出一根楔子，走到离橡树100米的地方，把楔子打进了地里。“现在谁也不会责备我们了。”他轻声地说。
几年过去了，一条宽阔的沥青公路从北方延伸到南方。它像箭一样笔直，但只在一个地方弯曲成马蹄形。
坐车过往这里的人不约而同地赞叹道：“筑这条路的人一定有一果高尚的心。”
"
416	2	"唐朝有个诗人，名叫孟郊。有一次，他要出远门了，母亲忙着给他缝补衣裳。夜深了，母亲还在油灯下一针针一线线地缝着。她想，孩儿这次外出，还不知道什么时候才能回来……
第二天清早，母亲把孟郊送到村外。她望着儿子说：“郊儿，你可要早点儿回来呀！”孟郊听了不住地点头。他看到母亲的头上又多了几根白发，眼睛湿润了。
太阳出来了，路边的小草更显得生机勃勃。孟郊抚摸着身上的衣服，注视着那又细又密的针脚，心里想，母亲的慈爱，不就像这春天里太阳的光辉吗？沐浴着阳光的小草，无论怎样都报答不了太阳的恩情啊！
慈母手中线，游子身上衣。临行密密缝，意恐迟迟归。谁言寸草心，报得三春晖！
母亲的恩情孟郊永远铭记在心，就在他50岁那年，写成了这首著名的小诗《游子吟》。
"
484	6	"在万国殡仪馆里面，我和一些年纪差不多的朋友，过了四天严肃而悲痛的日子。灵堂中静静地躺着那个老人，每天从早到晚，许许多多的人到这里来，一个一个地或者五六个人站成一排地向他致最深的敬礼。我立在旁边，我的眼睛把这一切全看进去了。 
一个秃顶的老人刚走进来站了一下，忽然埋下头低声哭了。另一个十三四岁的女孩子已经走出了灵堂，却还把头伸进帷幔里面来，红着眼圈哀求道：“让我再看一下吧，这是最后的一次了。” 
灵堂里灯光不够亮。一群小学生恭敬地排成前后两列，一齐抬起头，痴痴地望着那张放大的照片。忽然一个年纪较大的孩子埋下头鞠躬了。其余的人马上低下头来。有的在第三次鞠躬以后，还留恋地把他们的头频频点着。孩子们的心是最真挚的。他们知道如今失掉一个爱护他们的友人了。“救救孩子”我的耳边还仿佛响着那个老人的声音。 我所认识的一个杂志社的工友意外地来了。他红着脸在灵堂的一角站了片刻，孩子似地恭恭敬敬行了三个礼，然后悄悄地走开了。 
我还看见一个盲人，他穿着一身整齐的西装，把一只手扶在另一个穿长衫的人的肩头，慢慢地从外面走进来。到了灵前那个引路人站住了。盲人从引路人的间肩上缩回了手，向前移动一步，端端正正地立着，抬起他那看不见的眼睛茫然望了望前面，于是低下头，恭恭敬敬地行了三鞠躬礼。他又伸出手，扶在引路人的肩上默默地退去了。
"
193	3	"我的故乡在江南，我爱故乡的杨梅。
细雨如丝，一棵棵杨梅树贪婪地吮吸着春天的甘露。它们伸展着四季常绿的枝条，一片片狭长的叶子在雨雾中欢笑着。
端午节过后，杨梅树上挂满了杨梅。
杨梅圆圆的，和桂圆一样大小，遍身生着小刺。等杨梅渐渐长熟，刺也渐渐软了，平了。摘一个放进嘴里，舌尖触到杨梅那平滑的刺，使人感到细腻而且柔软。
杨梅先是淡红的，随后变成深红，最后几乎变成黑的了。它不是真的变黑，因为太红了，所以像黑的。你轻轻咬开它，就可以看见那新鲜红嫩的果肉，嘴唇上舌头上同时染满了鲜红的汁水。
没有熟透的杨梅又酸又甜，熟透了就甜津津的，叫人越吃越爱吃。我小时候，有一次吃杨梅吃得太多，发觉牙齿又酸又软，连豆腐也咬不动了。我才知道杨梅虽然熟透了，酸味还是有的，因为它太甜，吃起来就不觉得酸了。吃饱了杨梅再吃别的东西，才感觉到牙齿被它酸倒了。
"
549	6	"叙利奥是小学五年级的学生，十二岁，是个黑头发、白皮肤的男孩子。他的父亲是铁路上的职员，还有好几个比余利奥小的儿女，一家人过着清苦的生活。父亲不因为孩子多觉得累赘，一味地爱着他们。
父亲年纪大了，因为一向辛苦，脸上看起来更老。一家人的生活全压在他的肩上。他白天工作，晚上又从别处接了文件来抄写，每天夜里趴在桌子上写到很晚才睡。最近，有个了杂志社托他抄写签条，要用很大的正楷字写，每五百张给六角钱。这工作很辛苦，老人常常在吃饭的时候向家里人叫苦：“我的眼睛似乎坏起来了。这样的夜工，会缩短我的寿命呢！”
有一天，叙利奥对父亲说：“爸爸，我来替您写吧，我能写得和您一样好呢！”
但是，父亲无论如何不答应：“不用。你应该用功念书。”功课是你的大事情，你的时间，就是一个钟头我也不愿意占用。
叙利奥知道父亲的脾气，不再请求，只好暗自想办法。每天晚上，他听见父亲半夜才停止工作，回到卧室去。有好几次，十二点的钟声一敲过，就听到椅子向后拖的声音，接着就是父亲轻轻地回到卧室去的脚步声。
一天晚上，叙利奥等父亲睡了以后，悄悄下床穿好衣服，轻轻走进父亲写字的房间，把煤油灯点着。桌子上放着空白的签条和杂志订户的名册。叙利奥仿照父亲的笔迹写起来，心里又欢喜，又有些害怕。写一会儿，他放下笔，搓搓手，提提精神再写。他一面微笑着写下去，一面侧着耳朵听有没有动静，只怕被父亲看见。他写了一百六十张，算起来值两角钱了，方才停手，把笔放在原处，熄了灯，蹑手蹑脚地回到床上去。
第二天吃午饭的时候，父亲很高兴，拍拍叙利奥的肩膀，说：“哎，叙利奥！你爸爸还真是没有老哩！昨天晚上工作比平常多做了三分之一。”
叙利奥没说什么，心里却很快活：“爸爸不知道我在替他写，还以为自己没有老呢。好！继续做下去吧！”
每天晚上到了十二点钟，叙利奥就起来工作。这样过了好几天，父亲仍旧没有发觉。只有一次，父亲在吃饭的时候说：“真是奇怪！近来灯油突然费得多了。”叙利奥听了暗笑，幸而父亲没再说别的。此后，他仍旧每夜起来抄写。
叙利奥因为眨睡眠不足，早上起来觉得疲倦，晚上复习功课的时候打盹儿。一天晚上，叙利奥做功课，竟趴在桌子上睡着了。
“喂，用心，用心！做你的功课！”父亲拍着手叫他。叙利奥睁开眼睛，继续复习。可是第二个晚上，第三个晚上，又同样打盹儿，而且情形越来越不好，不是趴在桌上睡着了，就是早上起得很迟。复习功课的时候，总是带着疲倦的样子，好像对功课厌倦了似的。父亲看到这种情形，屡次提醒他，最后甚至动怒了，虽然他是一向不责骂孩子的。
一天早上，父亲对他说：“叙利奥！你怎么啦？你和从前相比，不是变样了吗？注意呀！一家人的希望都在你身上呢，你不知道吗？”
叙利奥出世以来第一次挨骂，心里很难受。他想：“不能做下去了，非停止不可。”
可是这一天晚饭时，父亲很高兴地说：“这个月比上个月多挣了六元四角钱呢！”他从抽屉里拿出一袋糖果来，说是买来庆贺一下的。孩子们都很高兴。叙利奥也重新振作起来，暗暗对自己说：“还是继续下去。白天多用功，夜里仍旧工作吧！”父亲接着说：“只是这个孩子——”说到这里指着叙利奥，“他实在使我伤心！”叙利奥一声不响地受着责备，忍住了就要流出的眼泪，心里却很欢喜。
这样过了两个月，父亲仍旧责骂他，对他的态度更加不好了。有一天，父亲到学校去找老师，问叙利奥运的情况。老师说：“他成绩还好，因为他聪明。但是不及以前用心了，每天总是打哈欠，好像总想睡觉。”
晚上，父亲把叙利奥叫到身边，更严厉地对他说：“叙利奥！你知道我为了养活一家人，怎样地辛苦工作。我为了你们，是拿命在拼呢！你竟什么都不想，也不管父母、弟弟妹妹怎样！”
“啊，不是这样！您不要这样说，爸爸！”叙利奥含着眼泪恳求道。他真想把一切说明白，可是话以嘴边又咽了下去，心里反复说：“不能说，还是一直瞒下去，帮爸爸做事吧。学校的功课是非学好不可的，但是还得帮助父亲，稍微减轻父亲的疲劳。对，这样做对！”
又过了两个月，叙利奥继续夜夜工作，白天疲倦不堪；父亲见了儿子，仍旧动怒，而且对儿子渐渐冷淡了。他不跟他多说话，甚至不愿看见他。叙利奥伤心极了，再加上疲劳，他的身体越来越弱，脸色越来越苍白，学习似乎更不用功了。他自己也知道，夜晚的工作非停止不可。晚上上床的时候，他常常对自己说：“从今天起，真的不再起来了。”可是一到十二点钟，这个决心不知不觉又动摇了，好像睡着不起来，就是逃避了自己的责任，偷用了家里的两角钱一样。于是他忍不住仍旧爬起来。
有一天吃晚饭的时候，母亲觉得叙利奥的脸色比平常更坏了。她说：“叙利奥！你不舒服吗？”她又对丈夫说：“叙利奥不知怎么了，你看他脸色发青呢！——叙利奥！你怎么啦？”
父亲瞟了叙利奥一眼，说：“那是他自作自受。以前用功，并不是这样的。”
“是不是生病了？”母亲说。
“我早就不管他了！”父亲接着母亲的话说。
叙利奥听了，心像刀割一样。父亲竟不管自己了！就是这个过去连自己咳嗽一声都要担心得不得了的父亲。“啊，爸爸！没有您的爱，我是活不下去的！——我全说出来吧，不再瞒您了。只要您仍旧爱我。无论怎样，我一定像从前一样用功。啊，这一次我真下了决心了！”
叙利奥的决心仍旧没有用。他半夜又起来了。下床点着了灯，看见桌上的空白纸条，忍不住又拿起笔开始写了。忽然手一动，把一本书碰落在地上。叙利奥吓得坐也坐不稳了。他侧着脑袋，屏住了呼吸静听，没听见什么响声，他这才放了心，接着工作。
不知什么时候，父亲已经站在他背后了。他那白发苍苍的头俯在叙利奥黑头发的小脑袋上面，看着移动的笔尖。父亲全都明白了。他胸中充满了无限的懊悔和慈爱，一动不动地站在那里。
叙利奥忽然觉得有人用两只发抖的手抱住了自己的头，不觉呀地叫了起来。等听出是父亲的啜泣声，他叫着说：“爸爸！原谅我！原谅我！”
父亲忍不住眼泪，吻着儿子的脸，说：“倒是要你原谅我！明白了，一切都明白了！我真对不起你，快来！”说着，他抱起儿子，走到母亲的床前，把儿子放在母亲的怀里。
“快亲亲我们的好儿子吧！可怜，为了维持全家的生活，他四个月来竟没有睡过一整夜觉，我还那样责骂他……”
母亲抱住儿子，几乎说不出话来：“好宝贝，快去睡吧！”
叙利奥疲劳到极点了。几个月来，到今天他才好好地睡一觉，连梦也做得快活。醒来的时候，太阳已经升得很高了。他忽然发现靠近自己胸口的地方，横着父亲白发苍苍的头。原来父亲夜里把头贴近了儿子的胸口，这时睡得正熟哩。
"
126	2	"银河呀，在你清澈的河水里，有鱼儿和水草吗？有戏水的小朋友吗？
银河呀，在你宽阔的河道里，有南来北往的客轮和伸着“大鼻子”的货船吗？它们也需要航标灯引路吗？
银河呀，在你宽广的河面上，有雄伟的斜拉桥吗？牛郎织女能经常在桥上相会吗？
银河呀，在你的上游有拦河大坝吗？有葛洲坝那样的水力发电站吗？
银河呀，我还有好多好多的问题要问你。总有一天，我要驾驶着中国的宇宙飞船，到你那儿去作客呢！
"
1055	3	"地球在太阳系中，是距太阳由近到远排序的第三颗行星，正是由于地球所处的位置，使它成为宇宙的一个奇迹。
地球距太阳的位置，给地球带来了很多好处。从太阳系的诞生情形看，金星、火星与地球几乎是同时期形成，也几乎是由同样的物质组成的，但为什么只有地球出现了生命呢？根本的原因是地球上有液态水，而其他行星没有。我们知道，液态水是产生生命的必不可少的条件。
金星被称作为地球的“兄弟行星”。据现在对金星观测所知，它的大小、质量、构成都与地球相似，但它却是个被厚厚大气层笼罩着的、表面温度高达480摄氏度的死星。与地球平稳的气候相比，其差别好比天堂与地狱！到底是什么原因使得这“两兄弟”的命运如此不同呢？科学家认为是因为两者距太阳远近不同造成的，地球距太阳约1.5公里，而金星距太阳只有约1亿公里，这使得金星受到太阳的照射要比地球强得多。金星大气中的水蒸气，还未来得及冷却变成雨降落下来，就被来自太阳过强的紫外线分解了，金星上的水就这样被永久地夺走了。金星是这样，比金星还靠近太阳的水星就更不用说了。
比地球更远离太阳的行星，虽然不缺水，但由于离太阳太远，受到的太阳辐射不够多，水都以冰的形式存在。因此，出现生命的可能性也不大。
由此可见，地球所处的位置真是妙不可言。
"
977	6	"民族英雄郑成功是福建省南安县人。
明朝末年，荷兰侵略者强占了我国的宝岛台湾。他们残酷地奴役台湾同胞，台湾人民恨透了这伙强盗。
当时，郑成功驻军厦门。一天，他登上军营附近的一座山头，临风眺望。郑成功指着东南方向问卫兵：“那是什么地方？”卫兵说：“是大海。”“大海那边呢？”卫兵说：“是宝岛台湾呀！”郑成功慷慨激昂地说：“台湾自古以来就是中国的领土，绝不允许侵略者横行霸道。我们一定要收复祖国的宝岛台湾！”
郑成功在厦门修造船只，聚集粮草，加紧操练海军。渡海东征的这一天终于来到了。郑成功在一群将领的簇拥下，站在船楼上四处瞭望。这支在滔滔海浪中前进的庞大舰队，前后绵延十几里，风帆蔽空，战旗招展。郑成功看到自己亲手训练的海军纪律严明，军容整肃，充满了必胜的信心。
荷兰侵略者凭借高大坚固的舰船和舰上的大炮，企图负隅顽抗。英勇的郑军官兵冒着敌人密集的炮火，驾着舰船向敌军舰队冲去。他们将敌舰团团围住，使敌人的大炮失去了威力。随着“轰隆”一声巨响，所有的舰船都震动起来，海面上掀起十几丈高的水柱。原来是一个炮手瞄准敌舰放了一炮，刚巧打中了弹药库。那艘敌舰被炸成许多碎片，飞向天空。敌人惊恐万状，敌军舰队乱作一团。郑军官兵乘势用钩子钩住敌舰，一个个跳了上去。敌舰官兵无法逃脱，只好统统举手投降。
台湾同胞听说郑成功的军队到了，个个喜出望外。他们把粮食、海鲜、蔬菜和茶叶送来慰劳郑军官兵。高山族的酋长特地送来了鹿皮和兽肉，要见郑成功。郑成功赠给他们绸布和烟草，表示谢意。街头巷尾，鞭炮之声不绝，人们载歌载舞，欢庆胜利。
郑成功收复台湾以后，大力发展生产。他派人把汉族农民用的犁、耙、锄、镰刀等农具，送到高山族弟兄手里。高山族弟兄逐渐学会了农业生产的新技术，生活得到明显改善。
从祖国内地来到台湾的，有不少爱国的读书人，郑成功让他们办起了学校。他还规定高山族子弟读书可以免除徭役。这样一来，高山族和汉族的关系更融洽了。
民族英雄郑成功收复台湾、建设台湾的伟大功业，是我们永远也不会忘记的。
"
1107	2	"火红火红的凤凰花开了，傣族人民一年一度的泼水节又到了。
今年，傣族人民特别高兴，因为敬爱的周恩来总理要和他们一起过泼水节。
那天早晨，人们敲起象脚鼓，从四面八方赶来了。为了欢迎周总理，人们在地上撒满了凤凰花的花瓣，好像铺上了鲜红的地毯。一条条龙船驶过江面，一串串花炮升上天空。人们欢呼着：“周总理来了！”
周总理身穿对襟白褂，咖啡色长裤，头上包着一条水红色头巾，笑容满面地来到人群中。他接过一只象脚鼓，敲着欢乐的鼓点，踩着凤凰花铺成的“地毯”，同傣族人民一起跳舞。
开始泼水了。周总理一手端着盛满清水的银碗，一手拿着柏树枝蘸了水，向人们泼洒，为人们祝福。傣族人们一边欢呼，一边向周总理泼水，祝愿他健康长寿。
清清的水，泼呀，洒呀！周总理和傣族人们笑着，跳着，是那么开心。
多么幸福啊，1961年的泼水节！
多么令人难忘啊，1961年的泼水节。
"
123	3	"大约一亿五千万年以前，地球上到处是大片大片的沼泽，深谷里、山坡上都覆盖着茂密的森林。那时恐龙到处漫游，足迹遍及整个世界。
恐龙的种类很多，形态更是千奇百怪。雷龙是个庞然大物，它的身体比六头大象还要重，它每踏下一步就发出一声轰响，好似雷鸣一般。梁龙的身体很长，从头到尾足有二十多米，走起路来，好像是一架移动的吊桥。剑龙的背上插着两排三角形的剑板，尾巴上还有四支利剑一样的尾刺。三角龙的脸上有三只大角，一只长在鼻子上方，另外两只长在眼睛上方，每只角都有一米长——这样的脸型，让任何动物都望而生畏。
鱼龙和翼龙是恐龙的亲戚。鱼龙很像今天的海豚，它能潜入水中寻找食物；翼龙身体两侧长着翅膀，展翅高飞时，如同一架在天空中翱翔的轻型飞机。
恐龙大多以吃植物为主，也有专门食肉的。霸王龙就是非常凶猛的肉食恐龙。它大脑袋，短身子，牙齿就像锋利无比的匕首。
恐龙是卵生的。恐龙蛋的外壳十分坚硬。小恐龙破壳而出以后，会得到老恐龙的细心照看，直到它们自己能够找食吃为止。
恐龙在地球上生活了一亿多年。大约在6500万年以前，这些恐龙突然神秘地消失了，人类至今尚未解开这个谜团。
"
110	3	"拉萨是有名的“日光城”。那里的天空总是那么湛蓝、透亮，好像用清水洗过的蓝宝石一样。
在拉萨，人们说话的声音能碰到蓝天，伸出手来能摸到蓝天。有人说“掬一捧蓝天可以洗脸”，这话真是太妙了。有贴着山顶的白云映衬，湛蓝的天空显得越发纯净；有拉萨河畔草地的对照，湛蓝的天空显得更加明洁。
拉萨的天空蓝得让人神往，它把你的视线紧紧吸引，让你久久不忍移开。
一年四季中，不管是隆冬还是盛夏，布达拉宫的上空总是蓝晶晶的。有了这蓝天，依山而建的布达拉宫显得更加雄伟、壮丽。
在藏语中，拉萨是圣地的意思，那么，这湛蓝的天就是圣地的窗帘了。
"
502	2	"雨真大。
下得屋顶上起了烟。大雨点落在天井的积水里，砸出一个一个丁字泡。我用两手捂着耳朵，又放开，听雨声：呜————哇，呜————哇。
雨打得荷花缸里的荷叶东倒西歪。
在紫薇花上采蜜的大黑蜂钻进了它的家。它的家是在椽子上用嘴咬出来的圆洞，很深。大黑蜂是一个“人”过的。
紫薇花湿透了，然而并不被雨打得七零八落。
麻雀躲在檐下，歪着小脑袋。
蜻蜓倒吊在树叶的背面。
哈，你还在呀！一只乌龟。这只乌龟是我养的。我在龟甲边上钻了一个小洞，用麻绳系住了它，栓在橱柜脚上。有一天，不见了。它不知怎么跑出去了。原来它藏在老墙下面一块断砖的洞里。下大雨，它出来了。它昂着脑袋看雨，慢慢地爬到天井的水里。
"
810	1	"弯弯的小河边，长满了青青的小草。
小草对小河说：“你的水真清啊，一眼能看到底。”
小河说：“这要感谢你呀！是你把河岸的泥土紧紧抱住，要不，我早就变成浑浊的泥水了。”
接着，小河对小草说：“你长得碧绿碧绿的，真叫人喜爱！”
小草说：“这也要感谢你呀！是你给了我充足的水分，要不，我早就干枯了。”
小河流得更欢了，小草也长得更绿了。
"
522	6	"明德小学新调来一位姓王的语文老师，接替退休的罗老师，做了四年级(2)班的班主任。他很年轻，宽宽的额头，明亮的眼睛，当他迈着轻快的步子走进教室时，全班同学热烈鼓掌欢迎。
第一堂语文课，就闹了笑话。
课文刚讲了一段，提问时，几个学习好的同学齐刷刷地举手，他们都希望能给新老师一个好印象。
王老师看看他们，拿起了座位表：“蔡林同学，请你回答。”
全班哄堂大笑。坐在最末一排的一个男孩站起来，他低着头，一声不响，恼火地盯着笑得前仰后合的同桌。
王老师重复了一遍问题，见蔡林还是不出声，才挥手让他坐下，请其他同学回答。
课后，王老师把蔡林找到办公室。
“蔡林，我刚才提出的问题你会吗？我猜你是会的。”
蔡林不说话。
王老师其实猜对了，刚才的问题蔡林确实能答。平时他不怎么听课，因为换了一个老师，他觉得挺新鲜的，一直在注意听，提的那问题又不算太难。
“同学们笑，你好像不太高兴。不过，他们为什么要笑呢？我做错了什么吗？”
蔡林看了看老师，撇撇嘴：“老师，我是差生，没人提问我的。”
“差生？”王老师摇摇头，“谁说你是差生？”
蔡林想了想：“大家都这么认为。我，我自己也承认。”
王老师正想说话，上课铃声响了。王老师让蔡林回班上课。
放学时，王老师在教室门口等蔡林，把他叫到一旁，递给他一个大信封，让他回家去看，信封正面是几个大字——差生档案。
几个同学围上来，蔡林推开他们，拿着信封自顾自走了。
一出校门，他就忍不住拆开信封，里面有两张纸，上面工工整整地写着：
贝多芬学拉小提琴时，他的老师说他绝不是当作曲家的料。
《物种起源》的作者达尔文在自传里透露：“所有的老师都认为我资质平庸，与聪明不沾边。”
爱迪生小时侯反应奇慢，老师认为他没有学习能力。
爱因斯坦四岁才会说话，七岁才会认字。
物理学家牛顿小学成绩一团糟。
俄国作家托尔斯泰大学时因成绩太差被退学。
英国首相丘吉尔小学六年级曾留过级。
艺术家罗丹考了三次都没有考进艺术学院。
蔡林把信纸放回信封里，小心折叠起来，放进口袋，大踏步回家去。他一面走，一面伸手摸着衣袋，好像里边装着宝贝。
"
707	2	"夜晚，月亮姑娘出来了，细细的，弯弯的，像眉毛。凉风吹得她有点儿冷，她想，还是找一位裁缝师傅做件衣裳吧！
裁缝师傅给她量了尺寸，让她四天以后来取。过了四天，月亮姑娘长胖了一点儿，好像弯弯的镰刀。她来取衣裳了。衣裳做得真漂亮，可惜太小了，穿在身上连扣子也扣不上。
裁缝师傅决定重做一件，又给她量了尺寸，让她再过四天来取。过了四天，月亮姑娘又长胖了一点儿，像只核桃。她来取衣裳了。衣裳做得更漂亮，可惜连套也套不进去。
裁缝师傅涨红了脸，说：“我只好重做了。”又是四天过去了，月亮姑娘来取衣裳。裁缝师傅看到她变得圆圆的，像一只圆盘，吃了一惊：“啊？你又长胖了！”他叹了一口气，说：“唉，你的身材量不准，我没法给你做衣裳了。”
月亮姑娘看着那漂亮的衣裳，又望望自己圆圆的身子，不好意思地对裁缝师傅说：“不，老师傅，这不能怨您。不是您量不准，而是我每天都在变化。”
后来，月亮姑娘再也不找人做衣裳了。
"
456	4	"卡罗纳的母亲病得很厉害，卡罗纳很多天没来上学了。昨天上午，我们刚走进教室，老师就对大家说：“卡罗纳的母亲去世了，这个可怜的孩子遭到了巨大的不幸。他明天要来上课，孩子们，你们要庄重严肃，热情地对待他。任何人都不许跟他开玩笑，不许在他面前放声大笑！”
今天上午，可怜的卡罗纳来到了学校。他面容灰白，眼睛哭红了，两腿站不稳，好像他自己也大病了一场似的。我心里不由得泛起一阵同情和怜悯，大家都屏息凝神地望着他。
卡罗纳走进教室，突然放声大哭起来。他一定是想起了往日的情景。那时候，母亲差不多每天都来接他；要考试了，母亲总是俯下身来向他千叮咛万嘱咐。老师把卡罗纳拉到自己胸前，对他说：“哭吧，痛痛快快地哭吧，可怜的孩子！但你要坚强！你母亲已不在这个世界上了，但她能看见你，她依然爱着你，她还生活在你身边。孩子，你要坚强哟！”
老师说完，卡罗纳回到座位上，挨着我坐下。卡罗纳翻开书，当他看到一幅母亲拉着儿子的手的插图时，突然双手抱住脑袋，趴在桌子上号啕大哭。老师暗示大家暂时别管他，开始上课。我本想跟他说几句话，但不知说什么才好，就把一只手放在他的肩膀上，脸贴在他的耳朵上，对他说：“卡罗纳，别哭了。”
他什么也没说，也没有抬起头来，只是把他的手放在我的手上。
放学的时候，大家围在他身边，谁都没有说话，只用关切的目光默默地看着他。
我看见母亲在等我，跑过去扑进她的怀抱。母亲把我推开了，她目不转睛地望着卡罗纳。当时我并不明白母亲的用意。过了一会儿，我发现卡罗纳独自站在一边端详着我，他的目光里充满着无法形容的悲哀，那神情仿佛在说：“你可以拥抱妈妈，我却再也不能了。”
我恍然大悟，没去拉母亲的手，却拉起卡罗纳的手，和他一块儿回家去。
"
503	5	"“青海长云暗雪山，孤城遥望玉门关。黄沙百战穿金甲，不破楼兰终不还。”这是唐代诗人王昌龄描写汉朝与匈奴争夺楼兰之战的着名诗篇。楼兰是古丝绸之路贸易的中转站。司马迁在《史记》里说：“楼兰，古邑有城郭，临盐泽。”据记载，那时的楼兰古城与碧波荡漾的罗布泊相临，城中有河、有塔、有树，店铺相接，客商云集，一片繁荣景象。可是现在楼兰已经消失了，只剩下茫茫沙海中的一片废墟，它旁边的罗布泊也已完全干涸。往日的繁华与绿色一同消亡，如果肆虐的风沙暂时停息，那里就笼罩着一片死的寂静。
楼兰死了。楼兰为什么死了？那默默的黄沙是无声的回答。
在楼兰和罗布泊旁边就是塔克拉玛干大沙漠。塔克拉玛干，维吾尔语是“进得去出不来”的意思，是“死亡之海”。其实塔克拉玛干在古代也并非今天这个样子。1989年新疆考古研究人员在塔克拉玛干沙漠的腹地发现了陶锅、炼渣、木器、箭头，说明在唐代之前这里还是绿洲，还有很多人生活。但一千多年以后，这里连飞鸟都绝迹了，剩下的只有漫漫的黄沙——楼兰也被沙漠吞噬了。
当土地表层生长着绿色植物时，它是不可能变成沙漠的。当地表的植被遭到了破坏，情况就不一样了。一方面是土壤在直接的风吹日晒下，越来越干燥松散，成为细沙；一方面没有了树木和植物的阻挡，风就更肆无忌惮。它吹动着细沙移动，使沙漠不断扩大，淹没附近的土地和村庄，这就是土地沙漠化的过程。
土地沙漠化，这是人类面临的重要的生存环境问题。全世界有三分之一的土地受到沙漠化的威胁。在中国的西部和北部这个问题是非常严重的，就连首都北京都感受到了这种威胁。每当春天出现扬沙天气，人们都有“风沙逼近北京城”之感。
沙漠在进攻、在扩大，这既有自然的原因，也有人为的原因，是人对植被的破坏加速了沙化的进程。塔克拉玛干沙漠地区各条河流的中下游，原来有我国面积最大的天然红柳和胡杨灌木林。可是，由于生活在塔里木盆地的人们把红柳和胡杨当燃料，现在天然灌木林仅剩下了一半。近年来，尽管有关部门采取了一些措施，防止天然植被破坏，但是到沙漠边缘打柴的毛驴车和汽车有增无减。据新疆墨玉县喀瓦克乡一个林业管理站统计，每年那里要通过十万辆打柴的毛驴车。1983年，策勒县“巴扎”上一天柴车不超过五百辆，现在竟多达一千辆。照此下去，总有一天这里仅有的脆弱的生态植被会被破坏殆尽，塔克拉玛大沙漠还会扩大。
楼兰已死，只留下一片废墟和王昌龄那首著名的诗篇，让后人发出无限的感叹，难道我们能听任这种悲剧重演吗？
"
1176	3	"圣诞节快到了，该选购圣诞礼物了。孩子们热烈地讨论这个话题，互相试探对方的心意，希望送出最诚挚的祝福，收到最甜蜜的笑容。让我担心的是，家里并不宽裕，我只攒了一百美元，却要由五个孩子来分享，他们怎么可能买到很多很好的礼物呢？
圣诞节前夕，我给了每个孩子二十美元，提醒每人至少准备四份礼物。接着，我把他们带到一个商场，分头去采购，约定两个小时后一起回家。
回家途中，孩子们兴高采烈。你给我一点儿暗示，我让你摸摸口袋，不断让别人猜测自己买了什么礼物。只有八岁的小女儿金吉娅沉默不语。透过塑料口袋，我发现，她只买了一些棒棒糖——那种五十美分一大把的棒棒糖！我有些生气：她到底用这二十美元做了什么？
一回到家，我立即把她叫到我的房间，打算和她好好谈谈。没等我问，金吉娅先开口了：“妈妈，我拿着钱到处逛，本来想送给您和哥哥姐姐一些漂亮的礼物。后来，我看到了一棵援助中心的‘给予树’。树上有许多卡片，其中一张是一个小女孩写的。她一直盼望圣诞老人送给她一个穿着裙子的洋娃娃。于是，我取下卡片，买了洋娃娃，把它和卡片一起送到了援助中心的礼品区。”金吉娅说话的声音很低，显然在为没能给我们买到像样的礼物而难过。“我的钱就……只够买这些棒棒糖了。可是妈妈，我们有这么多人，已经能得到许多礼物了，而那个小女孩却什么都没有。”
我紧紧地拥抱着金吉娅。这个圣诞节，她不但送给我们棒棒糖，还送给我们善良、仁爱、同情和体贴，以及一个陌生女孩如愿以偿的笑脸。
"
